source_record_id,place_id,platform,target_origin,source_url,post_url,post_id,post_text,post_author,post_comments_count,post_relevance_score,comment_id,comment_author,comment_author_url,comment_likes,comment_depth,comment_reject_reason
3eeb2702cfe7440189e7eeeb98d198c3fcf41c1b56f6fedb8fcb4c493a0dcf4c,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,3845260972401135,,,0,1,no_review_signal
7e0a6a82b77c33d94269751c583508c742cb39220c61d48d7108b971ee78484f,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,26668786656111509,,,0,1,greeting_or_page_reply
220b73ed605763035855643d287073f9ca1cf081db5f650186d73ec762f76b7b,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1634032174524020,,,0,1,no_review_signal
0ad353f9080657a8f680a4447a5160a82775c5565917659d52c2dea9dd9370cb,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1634032174524020,,,0,1,no_review_signal
cd24385cce7a0586c7c9ac808e74c4d0e51e833420b96471a0a31ea7a8ad83cd,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,666972272666138,,,0,0,
44ea2dc8c2df2406638f03c32cfbd15b03266a3668e9c927eb9dd31d0c40e9f1,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,26609310562053593,,,0,0,too_short
6636db7f5513ae3f1f8c6f5c012448038238b3f9d198c6d5ce0d3504cbe141a5,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1782186635995082,,,0,0,too_short
0393aa35bd165ead98f97f95d621f956bee504fca1aea460ce449b382db49ac8,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1877669909768476,,,0,0,
b5dc83a7fbc475479782c83df9236e40a82b639bd9f18e58be4a943fe58c2b85,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1464134181477098,,,0,0,
b73b0cf02367ea4cce40d5c1b55649f84de2f5e719086a949217de4d8806d80a,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,741349995462525,,,0,0,junk_question_or_tag
d758949efa0244a4eeb675b13841da7af5651e43b1908012048a0e4f09660ff4,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,664100416016646,,,1,0,no_review_signal
a5b7d18824251ef9c03cf6027873edccb6ee35da4af543aebb5da4a81690afcd,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1142347407742361,,,1,0,no_review_signal
7527644e539cb6c926f7e30d88b63829619ace843aa13c7bf490f0926bc56f11,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1283104282730007,,,0,0,no_review_signal
48f3df54595833779b397fa72c19ea078916c1a52cad5cddf5888419b7783298,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1620914535532996,,,0,0,no_review_signal
82a334f1d60c16df652851e963a06a8ee7c29ab06339b5df60168cb62f8c64c7,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1782186635995082,,,0,1,no_review_signal
cb088a5800e7658cf27b49af49952e9f3ba780f968f508921637472c7ec8ae70,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1142347407742361,,,3,1,no_review_signal
a3c8c36f9e5c24419c5e6b5a7c80781e4cd583a5cbb93d16908368f2bba53b42,dalat_002,facebook,direct_source,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,https://www.facebook.com/horizondalat/videos/-horizon-coffee-n%C6%A1i-m%C3%A0-bu%E1%BB%95i-s%C3%A1ng-c%E1%BB%A7a-b%E1%BA%A1n-b%E1%BA%AFt-%C4%91%E1%BA%A7u-b%E1%BA%B1ng-v%E1%BB%8B-ngon-view-%C4%91%E1%BA%B9p-v%C3%A0-khung-/1309275880781930,,💛 Horizon Coffee – nơi mà buổi sáng của bạn bắt đầu bằng vị ...,,0,7.0,1142347407742361,,,0,2,no_review_signal
