normalized_id,place_id,place_name,place_category,platform,source_record_id,content_text,rating,content_created_at,author_id_or_name,engagement_count,normalized_engagement,language,quality_score,is_useful,sentiment_score,content_latitude,content_longitude,media_latitude,media_longitude,photo_count,video_count,image_count,media_count,service_score,price_score,scenery_score,crowded_score,food_drink_score,cleanliness_score,location_score,risk_flags,risk_flag_count,has_risk_flag,scraped_at,author_key,record_date,scraped_date,place_lat,place_lng,layer1_duplicate_location,layer1_rating_spike,layer1_category_specialist,layer1_media_gps_verified,layer1_community_interaction,layer1_geo_verified,trust_score_layer1,trust_flags_layer1,trust_flag_count_layer1,translation_source_lang,translation_applied,translated_text_vi,translation_model,nlp_text_used,nlp_word_count,nlp_emoji_ratio,nlp_lexical_diversity,nlp_specificity_score,nlp_adjective_density,nlp_adjective_source,nlp_seeding_detected,nlp_repetitive_template,nlp_embedding_similarity,nlp_embedding_source,nlp_sentiment_rating_mismatch,nlp_temporal_mismatch,nlp_temporal_terms,nlp_ai_applied,nlp_ai_sentiment_score,nlp_ai_sentiment_label,nlp_ner_entity_count,trust_score_layer2,trust_flags_layer2,trust_flag_count_layer2,intermediate_trust_score,crosscheck_applied,crosscheck_sentiment_gap,crosscheck_rating_gap,crosscheck_topic_overlap_ratio,crosscheck_platform_gap,crosscheck_engagement_percentile,crosscheck_temporal_spike,trust_score_layer3,trust_flags_layer3,trust_flag_count_layer3,final_trust_score,consistency_score,review_flag,trust_level
149da12b6a3d03c089051334499e929fb58599460b845edb1b80e849eeb02368,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,1a108b1060f433bd11a77004b70514869c9e49fdafaf6c6a5b357c86eee6b150,Good place for valley view,4.0,2026-04-19T14:58:45.886000+00:00,110258069923558145540,0,0.495,,0.73,True,0.85,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,110258069923558145540,2026-04-19 14:58:45.886000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,en,True,Địa điểm tốt cho tầm nhìn về thung lũng,facebook/nllb-200-distilled-600M,Địa điểm tốt cho tầm nhìn về thung lũng,9,0.0,1.0,0.0,0.1429,underthesea,False,False,0.5023,sentence_transformers,0.4729,False,,True,0.9729,POS,0,0.05,high_lexical_diversity,1,0.55,True,0.3593,0.485,0.3333,False,0.495,False,-0.1,low_topic_overlap,1,0.55,-0.1,normal,medium
9987dda51fdbc3569da10bfe87cc3effe10212df3fd6998dfc06634f9f38a25b,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,600f2d85ddf030e96259a89d7d343a9d6efec49f3578ea55380c831c91958db8,Very beautiful place. I have been today. The view was amazing The staff is very friendly Coffee was not my taste Next time will order different drink Highly recommend to visit in Dalat,5.0,2026-04-13T13:50:03.842000+00:00,108334342364482748003,0,0.495,,0.8,True,0.5333,0.0,0.0,0.0,0.0,0,0,0,0,0.6667,0.6667,0.3333,0.0,1.0,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,108334342364482748003,2026-04-13 13:50:03.842000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,en,True,Địa điểm rất đẹp. Tôi đã đến hôm nay. khung cảnh là tuyệt vời nhân viên rất thân thiện cà phê không phải là hương vị của tôi lần sau sẽ đặt hàng đồ uống khác rất khuyên bạn nên ghé thăm Dalat,facebook/nllb-200-distilled-600M,Địa điểm rất đẹp. Tôi đã đến hôm nay. khung cảnh là tuyệt vời nhân viên rất thân thiện cà phê không phải là hương vị của tôi lần sau sẽ đặt hàng đồ uống khác rất khuyên bạn nên ghé thăm Dalat,43,0.0,0.907,0.75,0.1389,underthesea,False,False,0.6478,sentence_transformers,0.4667,False,,False,,,0,0.23,long_text|specific_content|high_lexical_diversity,3,0.73,True,0.0426,0.515,1.0,False,0.495,False,0.13,sentiment_consistent|topic_consistent,2,0.73,0.13,normal,high
880eeb739dd4b807fdece8e13a81f0c5256f0f8c2dbb7dccc6e9de20eaf43335,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,8c1a21f52cca92c25f898f069f71817f7d062459c173b64172aae11eb65ee225,"Кофе ужасный, фобо просто с резиновым мясом , хуже еды и кофе не найти",1.0,2026-04-12T03:23:40.377000+00:00,112000562945774983057,0,0.495,,0.9,True,-0.6,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,112000562945774983057,2026-04-12 03:23:40.377000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,True,False,False,False,False,-0.05,layer1_rating_spike,1,ru,True,"Cà phê thật kinh khủng, phô-bô chỉ với thịt cao su, tệ hơn cả thức ăn và cà phê.",facebook/nllb-200-distilled-600M,"Cà phê thật kinh khủng, phô-bô chỉ với thịt cao su, tệ hơn cả thức ăn và cà phê.",19,0.0,0.8947,0.5,0.1176,underthesea,False,False,0.4985,sentence_transformers,0.0126,False,,True,-0.9874,NEG,0,0.23,specific_content|high_lexical_diversity|credible_negative,3,0.68,True,1.0907,3.485,0.0,False,0.495,False,-0.25,high_rating_deviation|low_topic_overlap,2,0.68,-0.25,outlier,high
96e964b2b9c652804d0ed8323cf9a261db4056c2e0481fe76eb18a550a2120be,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,d3fb23f4bc440d8cb6a32c8f2a03563dfacfea05533eafcf786e4166ac25166f,Không gian cũng được,5.0,2026-04-05T10:08:15.004000+00:00,109589281937378505761,0,0.495,,0.73,True,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,109589281937378505761,2026-04-05 10:08:15.004000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,vi,False,,,Không gian cũng được,4,0.0,1.0,0.25,0.0,underthesea,False,False,0.5563,sentence_transformers,1.0,False,,True,0.0,NEU,0,-0.25,too_short_text|sentiment_rating_mismatch,2,0.25,True,0.1093,0.515,0.3333,False,0.495,False,-0.1,low_topic_overlap,1,0.25,-0.1,normal,low
023235fc98eb7a4c25761c1e6d7153831b2758c4a7a0ca02e126610e1e71c4de,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,83a68566fb6d319d4c88a12208514229a3c742d71c50b6be0da885fe72f2c848,+1 quán checkin trong list đến DaLat nha mng,4.0,2026-03-30T15:50:45.291000+00:00,103896279758717763352,0,0.495,,0.9,True,0.85,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,103896279758717763352,2026-03-30 15:50:45.291000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,vi,False,,,+1 quán checkin trong list đến DaLat nha mng,9,0.0,1.0,0.5,0.0,underthesea,False,False,0.5955,sentence_transformers,0.4908,False,,True,0.9908,POS,3,0.15,specific_content|high_lexical_diversity,2,0.65,True,0.3593,0.485,0.6667,False,0.495,False,0.0,,0,0.65,0.0,normal,high
89fcf083cd4338d651e1d5b1e0108f8beda344149aa50d6c830c0edb1bf6b100,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,85e64dbd328f3cc636408efa89c69eb068704beb03025bec2cbfc215e1356dc9,"Tiệm cà phê cảnh đẹp , nước uống ok, phục vụ ổn và có dịch vụ lưu trú khá ok",5.0,2026-03-30T12:46:40.329000+00:00,112143892224555327670,0,0.495,,0.9,True,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3333,0.3333,0.3333,0.0,0.6667,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,112143892224555327670,2026-03-30 12:46:40.329000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,vi,False,,,"Tiệm cà phê cảnh đẹp , nước uống ok, phục vụ ổn và có dịch vụ lưu trú khá ok",19,0.0,0.8947,0.25,0.1765,underthesea,False,False,0.6841,sentence_transformers,0.0072,False,,True,0.9928,POS,0,0.1,high_lexical_diversity|sentiment_matches_rating,2,0.6,True,0.5093,0.515,1.0,False,0.495,False,0.05,topic_consistent,1,0.6,0.05,normal,medium
d5fe6102163ebb22090b0fbd9924834ae7b53f9c89ee6454a302d46979c45066,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,683f7bc84f57c5f4eca48b0dee77e4ab83b2f9809e2aca606c17a11e04910078,,3.0,2026-03-29T08:15:15.645000+00:00,102590221620747474730,0,0.495,,0.45,True,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empty_text|rating_without_text,2,True,2026-05-22T22:07:45.182820+00:00,102590221620747474730,2026-03-29 08:15:15.645000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,unknown,False,,,,0,0.0,0.0,0.0,0.0,word_list,False,True,1.0,sentence_transformers,0.0,False,,False,,,0,-0.45,too_short_text|repetitive_template|high_embedding_similarity|sentiment_matches_rating,4,0.05,True,0.4907,1.485,0.0,False,0.495,False,-0.1,low_topic_overlap,1,0.05,-0.1,normal,low
7e66cd41a58e08fa17336e9b5833443e366c52a0933605a6ec595281886ac47f,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,234a07deed558f6cbefd6e6f502ffee0958c347c63bcc99cc7895387fce832b4,Nice coffee shop with mountain views,5.0,2026-03-28T03:12:57.755000+00:00,111656849221293756353,0,0.495,,0.73,True,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.6667,0.0,0.3333,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,111656849221293756353,2026-03-28 03:12:57.755000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,True,False,False,False,False,-0.15,layer1_rating_spike,1,en,True,Một quán cà phê đẹp với tầm nhìn núi,facebook/nllb-200-distilled-600M,Một quán cà phê đẹp với tầm nhìn núi,9,0.0,1.0,0.25,0.125,underthesea,False,False,0.6841,sentence_transformers,0.0083,False,,True,0.9917,POS,0,0.1,high_lexical_diversity|sentiment_matches_rating,2,0.45,True,0.5093,0.515,0.6667,False,0.495,False,0.0,,0,0.45,0.0,normal,medium
24fbd29344684743e3fec67e2e62f1fa741367ee76e6747d09b1e0194b67467b,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,b2623819618e10ba507124dd3b997157e4fdd6cef86d9bd6b3588691789c8865,Quán cf đếch gì mà sáng ra nhân viên còn ngủ…😡😡😡 chắc tính 8h mở cửa,1.0,2026-03-21T00:02:04.065000+00:00,106254257569925517040,0,0.495,,0.75,True,-0.6,0.0,0.0,0.0,0.0,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,2026-05-22T22:07:45.182820+00:00,106254257569925517040,2026-03-21 00:02:04.065000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,True,False,False,False,False,-0.05,layer1_rating_spike,1,vi,False,,,Quán cf đếch gì mà sáng ra nhân viên còn ngủ…😡😡😡 chắc tính 8h mở cửa,16,0.0441,1.0,0.5,0.0588,underthesea,False,False,0.5426,sentence_transformers,1.0,False,,True,0.88,POS,0,0.05,specific_content|high_lexical_diversity|sentiment_rating_mismatch,3,0.5,True,1.0907,3.485,0.0,False,0.495,False,-0.4,high_sentiment_deviation|high_rating_deviation|low_topic_overlap,3,0.5,-0.4,outlier,medium
d2e39f25ac3316896dfdad3131f4b2e09bccd505cb02866ba795d55986b3ae1b,dalat_002,Horizon Coffee Da Lat,Quán cà phê,google_maps,d3526c1bf910bab6bca098558521d71a74e7d9c704d6f75d77d12f1769226d86,,5.0,2026-03-10T03:09:42.727000+00:00,115033489103729925845,0,0.495,,0.55,True,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,empty_text|rating_without_text,2,True,2026-05-22T22:07:45.182820+00:00,115033489103729925845,2026-03-10 03:09:42.727000+00:00,2026-05-22 22:07:45.182820+00:00,11.9238342,108.4483607,False,False,False,False,False,False,0.0,,0,unknown,False,,,,0,0.0,0.0,0.0,0.0,word_list,False,True,1.0,sentence_transformers,0.4,False,,False,,,0,-0.5,too_short_text|repetitive_template|high_embedding_similarity,3,0.0,True,0.1093,0.515,0.0,False,0.495,False,-0.1,low_topic_overlap,1,0.0,-0.1,normal,low
